web-scraper-order,web-scraper-start-url,pic-src,name,price
"1629532669-3518","https://www.flightclub.com/air-jordans/air-jordan-6?page=1","https://cdn.flightclub.com/750/TEMPLATE/261153/1.jpg","Air Jordan 6 Retro 'Electric Green'","$204+"
"1629532664-3469","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/011978/1.jpg","Air Jordan 6 Spizike 'History of Jordan'","$196+"
"1629532666-3495","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/802706/1.jpg","Air Jordan 6 Retro GS 'UNC'","$333+"
"1629532659-3398","https://www.flightclub.com/air-jordans/air-jordan-6?page=5","https://cdn.flightclub.com/750/TEMPLATE/011599/1.jpg","Air Jordan 6 Retro GS 'Olympic' 2012","$150+"
"1629532656-3373","https://www.flightclub.com/air-jordans/air-jordan-6?page=6","https://cdn.flightclub.com/750/TEMPLATE/011930/1.jpg","Air Jordan 6 Retro PS 'Carmine'","$130+"
"1629532666-3516","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/012568/1.jpg","Air Jordan 6 Retro 'Pinnacle'","$350+"
"1629532666-3489","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/011869/1.jpg","Air Jordan 6 Retro 'White Infrared' 2014","$175+"
"1629532664-3478","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/011103/1.jpg","Air Jordan 6 DB 'Doernbecher'","$775+"
"1629532656-3377","https://www.flightclub.com/air-jordans/air-jordan-6?page=6","https://cdn.flightclub.com/750/TEMPLATE/197819/1.jpg","Air Jordan 6 Retro BP 'Infrared' 2014","$84+"
"1629532661-3433","https://www.flightclub.com/air-jordans/air-jordan-6?page=4","https://cdn.flightclub.com/750/TEMPLATE/012312/1.jpg","AIr Jordan 6 Low GG 'Dark Grey'","$110+"
"1629532659-3416","https://www.flightclub.com/air-jordans/air-jordan-6?page=5","https://cdn.flightclub.com/750/TEMPLATE/176992/1.jpg","Air Jordan 6 Retro PS 'Hare'","$90+"
"1629532669-3542","https://www.flightclub.com/air-jordans/air-jordan-6?page=1","https://cdn.flightclub.com/750/TEMPLATE/802659/1.jpg","Air Jordan 6 Retro 'Gatorade'","$237+"
"1629532669-3539","https://www.flightclub.com/air-jordans/air-jordan-6?page=1","https://cdn.flightclub.com/750/TEMPLATE/138664/1.jpg","Air Jordan 6 Retro 'Washed Denim'","$150+"
"1629532666-3499","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/240790/1.jpg","Travis Scott x Air Jordan 6 Retro 'Oliv…e' Sample","$880+"
"1629532666-3491","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/805040/1.jpg","Air Jordan 6 Retro 'Tinker'","$175+"
"1629532669-3521","https://www.flightclub.com/air-jordans/air-jordan-6?page=1","https://cdn.flightclub.com/750/TEMPLATE/273189/1.jpg","Wmns Air Jordan 6 Retro 'Gold Hoops'","$210+"
"1629532656-3379","https://www.flightclub.com/air-jordans/air-jordan-6?page=6","https://cdn.flightclub.com/750/TEMPLATE/221987/1.jpg","Air Jordan 6 Retro PS 'Game Royal'","$115+"
"1629532664-3462","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/010765/1.jpg","Air Jordan 6 Retro 'Olympic'","$325+"
"1629532664-3459","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/011219/1.jpg","Air Jordan 6 Retro 'Lakers'","$275+"
"1629532666-3500","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/802508/1.jpg","Air Jordan 6 Retro 'Wheat'","$220+"
"1629532666-3494","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/166399/1.jpg","Air Jordan 6 Retro SE GS 'Defining Moment…s' 2020","$138+"
"1629532661-3434","https://www.flightclub.com/air-jordans/air-jordan-6?page=4","https://cdn.flightclub.com/750/TEMPLATE/800477/1.jpg","Air Jordan 6 Retro GS 'Hyper Jade'","$186+"
"1629532664-3470","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/801795/1.jpg","Air Jordan 6 Retro Pinnacle 'Flight Jac…ket'","$255+"
"1629532666-3497","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/806428/1.jpg","Air Jordan 6 Retro LTR 'Flint'","$150+"
"1629532656-3382","https://www.flightclub.com/air-jordans/air-jordan-6?page=6","https://cdn.flightclub.com/750/TEMPLATE/011974/1.jpg","Jordann 6 Retro PS 'Pink Flash'","$100+"
"1629532664-3464","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/011893/1.jpg","Air Jordan 6 Retro 'Cigar'","$250+"
"1629532652-3336","https://www.flightclub.com/air-jordans/air-jordan-6?page=8","https://cdn.flightclub.com/750/TEMPLATE/145468/1.jpg","Air Jordan 6 Retro Low GT 'White Fuchs…ia Black'","Out of stock"
"1629532661-3453","https://www.flightclub.com/air-jordans/air-jordan-6?page=4","https://cdn.flightclub.com/750/TEMPLATE/012299/1.jpg","Air Jordan 6 Low BG 'Ghost Green'","$150+"
"1629532659-3405","https://www.flightclub.com/air-jordans/air-jordan-6?page=5","https://cdn.flightclub.com/750/TEMPLATE/234328/1.jpg","Air Jordan 6 Retro Low Golf 'Oreo'","$1800+"
"1629532652-3332","https://www.flightclub.com/air-jordans/air-jordan-6?page=8","https://cdn.flightclub.com/750/TEMPLATE/236452/1.jpg","Air Jordan 6 Retro GP 'Iron Purple'","Out of stock"
"1629532666-3490","https://www.flightclub.com/air-jordans/air-jordan-6?page=2","https://cdn.flightclub.com/750/TEMPLATE/138395/1.jpg","Air Jordan 6 Retro SP 'Reflections Of A Ch…ampion'","$199+"
"1629532661-3456","https://www.flightclub.com/air-jordans/air-jordan-6?page=4","https://cdn.flightclub.com/750/TEMPLATE/011870/1.jpg","Air Jordan 6 Retro GG 'Valentines Day'","$100+"
"1629532654-3359","https://www.flightclub.com/air-jordans/air-jordan-6?page=7","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 6 Retro 'Midnight Navy' 2021","Out of stock"
"1629532659-3424","https://www.flightclub.com/air-jordans/air-jordan-6?page=5","https://cdn.flightclub.com/750/TEMPLATE/011875/1.jpg","Air Jordan 6 Retro BG 'Infrared 23'","$120+"
"1629532652-3331","https://www.flightclub.com/air-jordans/air-jordan-6?page=8","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 6 Retro D 'Black'","Out of stock"
"1629532654-3363","https://www.flightclub.com/air-jordans/air-jordan-6?page=7","https://cdn.flightclub.com/750/TEMPLATE/239839/1.jpg","Air Jordan 6 Retro D Cleat 'White'","Out of stock"
"1629532652-3314","https://www.flightclub.com/air-jordans/air-jordan-6?page=8","https://cdn.flightclub.com/750/TEMPLATE/150342/1.jpg","Air Jordan 6 Rings GP 'Light Sand'","Out of stock"
"1629532661-3454","https://www.flightclub.com/air-jordans/air-jordan-6?page=4","https://cdn.flightclub.com/750/TEMPLATE/011938/1.jpg","Air Jordan 6 Retro GG 'Vivid Pink'","$160+"
"1629532654-3361","https://www.flightclub.com/air-jordans/air-jordan-6?page=7","https://cdn.flightclub.com/750/TEMPLATE/790385/1.jpg","Air Jordan 6 Retro BT 'Infrared'","Out of stock"
"1629532664-3463","https://www.flightclub.com/air-jordans/air-jordan-6?page=3","https://cdn.flightclub.com/750/TEMPLATE/800079/1.jpg","Air Jordan 6 Retro GS 'Black Cat'","$170+"
"1629532656-3393","https://www.flightclub.com/air-jordans/air-jordan-6?page=6","https://cdn.flightclub.com/750/TEMPLATE/217379/1.jpg","Air Jordan Fusion 6 5/8th 'Varsity Red'","$229+"
"1629532652-3312","https://www.flightclub.com/air-jordans/air-jordan-6?page=8","https://cdn.flightclub.com/750/TEMPLATE/198121/1.jpg","Air Jordan 6 Retro SE GS 'Defining Moment…s' 2020 Sample","Out of stock"
