web-scraper-order,web-scraper-start-url,image-src,year,colorway
"1629607646-5335","https://www.jordan.com/collection/air-jordan-20","https://static.nike.com/a/images/ubdkqymaj70hixkbplwb/white-white-metallic-silver.png","2015","2015White / White — Metallic Silver"
"1629607646-5336","https://www.jordan.com/collection/air-jordan-20","https://static.nike.com/a/images/stqs4bcab0wcdhp3pyed/black-white-cool-grey.png","2015","2015Black / White — Cool Grey"
