web-scraper-order,web-scraper-start-url,pic-src,name,price
"1629532970-4243","https://www.flightclub.com/air-jordans/air-jordan-3?page=8","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 3 OG 'Fire Red' 1988","Out of stock"
"1629532987-4475","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/167587/1.jpg","Air Jordan 3 Retro SE GS 'Unite'","$114+"
"1629532980-4382","https://www.flightclub.com/air-jordans/air-jordan-3?page=4","https://cdn.flightclub.com/750/TEMPLATE/011723/1.jpg","Air Jordan 3 Retro 'Oregon Pit Crew'","$6000+"
"1629532984-4429","https://www.flightclub.com/air-jordans/air-jordan-3?page=2","https://cdn.flightclub.com/750/TEMPLATE/198972/1.jpg","Air Jordan 3 SE-T 'Fire Red' Japan Exclusive","$245+"
"1629532987-4470","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/137356/1.jpg","Air Jordan 3 Retro Tinker 'Air Max 1'","$180+"
"1629532970-4254","https://www.flightclub.com/air-jordans/air-jordan-3?page=8","https://cdn.flightclub.com/placeholders/dash.png?w=360","The Shoe Surgeon x Air Jordan 3 'What T…he'","Out of stock"
"1629532984-4446","https://www.flightclub.com/air-jordans/air-jordan-3?page=2","https://cdn.flightclub.com/750/TEMPLATE/010829/1.jpg","Air Jordan 3 Retro 'Countdown Pack'","$363+"
"1629532967-4234","https://www.flightclub.com/air-jordans/air-jordan-3?page=9","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 3 Retro TD 'Neutral Grey'","Out of stock"
"1629532984-4434","https://www.flightclub.com/air-jordans/air-jordan-3?page=2","https://cdn.flightclub.com/750/TEMPLATE/804172/1.jpg","Air Jordan 3 Retro 'International Flight'","$223+"
"1629532980-4386","https://www.flightclub.com/air-jordans/air-jordan-3?page=4","https://cdn.flightclub.com/750/TEMPLATE/800060/1.jpg","Air Jordan 3 Retro GS 'Rio Teal'","$98+"
"1629532967-4219","https://www.flightclub.com/air-jordans/air-jordan-3?page=9","https://cdn.flightclub.com/750/TEMPLATE/010809/1.jpg","AJF 3 GS","Out of stock"
"1629532977-4348","https://www.flightclub.com/air-jordans/air-jordan-3?page=5","https://cdn.flightclub.com/750/TEMPLATE/011160/1.jpg","Baby Jordan 3 Retro 'Mocha'","$300+"
"1629532975-4313","https://www.flightclub.com/air-jordans/air-jordan-3?page=6","https://cdn.flightclub.com/750/TEMPLATE/207711/1.jpg","Air Jordan 3 Retro BG 'Triple White'","$405+"
"1629532987-4449","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/185891/1.jpg","Air Jordan 3 Retro 'Cool Grey' 2021","$195+"
"1629532984-4444","https://www.flightclub.com/air-jordans/air-jordan-3?page=2","https://cdn.flightclub.com/750/TEMPLATE/261647/1.jpg","Air Jordan 3 Retro PS 'Georgetown'","$99+"
"1629532967-4223","https://www.flightclub.com/air-jordans/air-jordan-3?page=9","https://cdn.flightclub.com/750/TEMPLATE/010616/1.jpg","Air Jordan 3 Retro TD 'True Blue' 2001","Out of stock"
"1629532982-4401","https://www.flightclub.com/air-jordans/air-jordan-3?page=3","https://cdn.flightclub.com/750/TEMPLATE/011337/1.jpg","Air Jordan 3 'Black History Month'","$325+"
"1629532967-4235","https://www.flightclub.com/air-jordans/air-jordan-3?page=9","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 3 Retro Gift Pack TD 'Black …Crimson'","Out of stock"
"1629532987-4474","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/011786/1.jpg","Air Jordan 3 Retro 'Fire Red' 2013","$249+"
"1629532980-4368","https://www.flightclub.com/air-jordans/air-jordan-3?page=4","https://cdn.flightclub.com/750/TEMPLATE/011325/1.jpg","Air Jordan 3 Retro GS 'White Cement' 2011","$254+"
"1629532970-4246","https://www.flightclub.com/air-jordans/air-jordan-3?page=8","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 3 Retro JTH NRG 'White Ceme…nt' Sample","Out of stock"
"1629532987-4466","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/154716/1.jpg","Air Jordan 3 Retro 'Knicks'","$178+"
"1629532984-4441","https://www.flightclub.com/air-jordans/air-jordan-3?page=2","https://cdn.flightclub.com/750/TEMPLATE/012571/1.jpg","Air Jordan 3 Retro OG BG 'True Blue' 2016","$139+"
"1629532977-4337","https://www.flightclub.com/air-jordans/air-jordan-3?page=5","https://cdn.flightclub.com/750/TEMPLATE/011703/1.jpg","Air Jordan 3 Retro GS 'Crimson'","$90+"
"1629532975-4299","https://www.flightclub.com/air-jordans/air-jordan-3?page=6","https://cdn.flightclub.com/750/TEMPLATE/012069/1.jpg","Jordan 3 Retro Bp 'Wolf Grey'","$55+"
"1629532987-4472","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/011970/1.jpg","Air Jordan 3 Retro 'Sport Blue'","$185+"
"1629532975-4319","https://www.flightclub.com/air-jordans/air-jordan-3?page=6","https://cdn.flightclub.com/750/TEMPLATE/136645/1.jpg","Air Jordan 3 Retro TD 'True Blue'","$185+"
"1629532980-4361","https://www.flightclub.com/air-jordans/air-jordan-3?page=4","https://cdn.flightclub.com/750/TEMPLATE/233253/1.jpg","Air Jordan 3 Retro TD 'Hall of Fame'","$185+"
"1629532970-4249","https://www.flightclub.com/air-jordans/air-jordan-3?page=8","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 3 Retro 'Drake vs Lil Wayne'","Out of stock"
"1629532972-4292","https://www.flightclub.com/air-jordans/air-jordan-3?page=7","https://cdn.flightclub.com/750/TEMPLATE/790066/1.jpg","Air Jordan 3 Retro 'Oregon Ducks'","Out of stock"
"1629532987-4467","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/257059/1.jpg","Air Jordan 3 Retro GS 'Cool Grey' 2021","$100+"
"1629532980-4371","https://www.flightclub.com/air-jordans/air-jordan-3?page=4","https://cdn.flightclub.com/750/TEMPLATE/011509/1.jpg","Air Jordan 3 Retro GS 'Cement' 2011","$370+"
"1629532970-4238","https://www.flightclub.com/air-jordans/air-jordan-3?page=8","https://cdn.flightclub.com/750/TEMPLATE/802816/1.jpg","Air Jordan 3 Retro 'Kobe Pack'","Out of stock"
"1629532972-4280","https://www.flightclub.com/air-jordans/air-jordan-3?page=7","https://cdn.flightclub.com/750/TEMPLATE/012072/1.jpg","Jordan 3 Retro GT","$80+"
"1629532972-4271","https://www.flightclub.com/air-jordans/air-jordan-3?page=7","https://cdn.flightclub.com/750/TEMPLATE/012205/1.jpg","Air Jordan 3 Retro PS 'Black Crimson'","$95+"
"1629532982-4411","https://www.flightclub.com/air-jordans/air-jordan-3?page=3","https://cdn.flightclub.com/750/TEMPLATE/805066/1.jpg","Wmns Air Jordan 3 Retro 'Bordeaux'","$90+"
"1629532982-4399","https://www.flightclub.com/air-jordans/air-jordan-3?page=3","https://cdn.flightclub.com/750/TEMPLATE/011700/1.jpg","Air Jordan 3 GS Retro '88'","$440+"
"1629532967-4233","https://www.flightclub.com/air-jordans/air-jordan-3?page=9","https://cdn.flightclub.com/750/TEMPLATE/010196/1.jpg","Air Jordan 3 Retro BG","Out of stock"
"1629532987-4465","https://www.flightclub.com/air-jordans/air-jordan-3?page=1","https://cdn.flightclub.com/750/TEMPLATE/805962/1.jpg","Air Jordan 3 Retro 'Mocha' 2018","$338+"
"1629532980-4359","https://www.flightclub.com/air-jordans/air-jordan-3?page=4","https://cdn.flightclub.com/750/TEMPLATE/011198/1.jpg","Air Jordan 3 Retro 'Silver Anniversary'","$300+"
"1629532975-4316","https://www.flightclub.com/air-jordans/air-jordan-3?page=6","https://cdn.flightclub.com/750/TEMPLATE/010873/1.jpg","Air Jordan Fusion 3 Ls","$195+"
"1629532972-4291","https://www.flightclub.com/air-jordans/air-jordan-3?page=7","https://cdn.flightclub.com/placeholders/dash.png?w=360","Air Jordan 3 OG 'Black Cement' 1988","Out of stock"
