web-scraper-order,web-scraper-start-url,image-src,year,colorway
"1629606256-4872","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/qrdnupu6yo91axbtptis/black-varsity-red-white.png","2001","2001Black / Varsity Red — White"
"1629606256-4951","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/thi9wnb3d6mkz95dmxg9/black-dark-mocha-university-red.png","2019","2019Black / Dark Mocha — University Red"
"1629606256-4882","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/oubnd5jbmcc3uoc6qwvp/obsidian-white-summit-white.png","2015","2015Obsidian / White — Summit White"
"1629606256-4946","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/9c673f79-787e-42c8-a499-5d81c9353cfa/sail-black-dark-mocha.png","2019","2019Sail / Black — Dark Mocha"
"1629606256-4883","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/f2dur7sz3cvv3i4qizcy/white-varsity-red-black.png","2015","2015White / Varsity Red — Black"
"1629606256-4908","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/wz1cfoj9dnvtizxl6hil/rush-violet-rush-violet.png","2017","2017Rush Violet / Rush Violet"
"1629606256-4870","https://www.jordan.com/collection/air-jordan-1","","","Have an Air Jordan I?"
"1629606256-4864","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/gbr4xisxsbqyz5d2ninf/air-jordan-i-og-white-metallic-orange.png","1985","1985White / Metallic Orange"
"1629606256-4929","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/evxwavvp4elbmfxjh00v/court-purple-black-sail.png","2018","2018Court Purple / Black — Sail"
"1629606256-4860","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/t7qnoq8djbfjzyd20lec/air-jordan-i-og-white-black-.png","1985","1985White / Black"
"1629606256-4865","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/lsuuimwjvg22rfy8qopd/air-jordan-i-og-black-grey-shadow.png","1985","1985Black / Grey"
"1629606256-4902","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/la86vejxxuoyjsakstsv/retro-black-university-red.png","2017","2017Black / University Red"
"1629606256-4978","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/98743946-8f49-4b43-bbbb-e10dd1b71800/sunset-tint-white-metallic-gold.png","2018","2018Sunset Tint / White — Metallic Gold"
"1629606256-4932","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/a0nbfq9meywiszgmjqcd/sail-black-varsity-red.png","2018","2018Sail / Black —  Varsity Red"
"1629606256-4945","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/lwwbmbmlhq70nhjy0u5x/sail-gym-red-university-gold-black.png","2019","2019Sail / Gym Red — University Gold — Black"
"1629606256-4966","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/4e5c55d0-b16a-4836-b354-acf73f6fd4a7/black-white-game-royal-black.png","2020","2020Black / White — Game Royal — Black"
"1629606256-4947","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/h4timngsgctjedi5esa7/white-black-gym-red.png","2019","2019White / Black — Gym Red"
"1629606256-4859","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/agyg6ev8zwusizo731qu/white-black-red-chicago.png","1985","1985White / Black — Red"
"1629606256-4968","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/15a53e46-825b-4707-8b7a-09111b824d9f/neutral-grey-metallic-silverwhite.png","2020","2020Neutral Grey / Metallic Silver—White"
"1629606256-4871","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/udz3y3oacwh6x8yfei9g/air-jordan-i-black-red-banned.png","","Black / Red"
"1629606256-4877","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/280c0e12-cc0c-4d1d-84fc-c2552e4884b9/black-black-gum-light-brown.png","2014","2014Black / Black — Gum Light Brown"
"1629606256-4896","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/a6ff3801-c153-45c6-85c7-58e414b468e9/black-black-white-varsity-royal-varsity-red.png","2016","2016Black / Black — White — Varsity Royal — Varsity Red"
"1629606256-4988","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/14bc9e2c-721e-435d-b5b9-371acc46b67f/white-black-lightbulb-team-orange.png","2020","2020White / Black — Lightbulb — Team Orange"
"1629606256-4924","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/kt5crvhpcfbpwlrwgfnp/white-university-blue-cone.png","2018","2018White / University Blue — Cone"
"1629606256-4907","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/tdwotzwzdokiyskvddpz/blue-lagoon-blue-lagoon-.png","2017","2017Blue Lagoon / Blue Lagoon"
"1629606256-4867","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/rh1ogx8iairnovmf7zep/air-jordan-i-og-white-metallic-dark-red.png","1986","1986White / Metallic Dark Red"
"1629606256-4895","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/qwi6u8rmehuqadjaghav/white-black-varsity-red.png","2016","2016White / Black — Varsity Red"
"1629606256-4857","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/fpfxstbfjd72fsyv7usz/air-jordan-i-og-black-red.png","1985","1985Black / Red"
"1629606256-4912","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/nqxinjzmxz22m01bfbmm/black-white-wolf-grey.png","2017","2017Black / White — Wolf Grey"
"1629606256-4962","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/f092b2ca-8680-46a6-8454-983137cfbbe3/black-metallic-silver-gym-red.png","2020","2020Black / Metallic Silver — Gym Red"
"1629606256-4941","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/p7chxedxmhvmygrkc8ii/turbo-green-sail-white.png","2019","2019Turbo Green / Sail — White"
"1629606256-4961","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/fed4da5a-2f20-4e9b-8d8a-670a6cce4f87/white-black-red.png","2019","2019White / Black — Red"
"1629606256-4876","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/e1768003-23ac-4ae1-bc7e-f3a885ec1dda/black-cement-team-red.png","2014","2014Black — Cement — Team Red"
"1629606256-4989","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/218dd572-eb63-43e1-b702-dfd0e37cfe91/white-black-aurora-green-.png","2020","2020White / Black — Aurora Green"
"1629606256-4863","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/mzlcm4luqpzh8zlzbfl8/air-jordan-i-og-white-natural-grey.png","1985","1985White / Natural Grey"
"1629606256-4969","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/d0fa8eb5-5d53-456c-b331-4231e1329f96/baroque-brown-black-laser-orange.png","2020","2020Baroque Brown / Black — Laser Orange"
"1629606256-4983","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/2dbd8bc6-4240-47ae-8c54-d4bb778c4a92/obsidian-blue-blue-chill-white.png","2019","2019Obsidian Blue / Blue Chill — White"
"1629606256-4894","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/uqvt6eldu7du45qhvlh9/sail-starfish-black.png","2016","2016Sail / Starfish — Black"
"1629606256-4990","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/be0f35e8-d54d-44be-929f-153d3594330c/gym-red-white-black-.png","2020","2020Gym Red / White — Black"
"1629606256-4909","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/kxkts74dc8rivjmjpife/orange-peel-orange-peel.png","2017","2017Orange Peel / Orange Peel"
"1629606256-4963","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/d1023ec2-a7e0-4e0b-a86a-1d45b9171792/black-pine-green-white.png","2020","2020Black / Pine Green — White"
"1629606256-4949","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/ltcg8jkxr2l0mb2c0kbn/light-bone-black-hyper-pink.png","2019","2019Light Bone / Black — Hyper Pink"
"1629606256-4886","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/2484073e-d6d7-4938-882b-1fe2f82be938/black-white-black.png","2016","2016Black — White — Black"
"1629606256-4976","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/50fadba2-4c13-4bc2-aa0e-4353e56d7aca/purple-earth-white-metallic-gold-.png","2018","2018Purple Earth / White — Metallic Gold"
"1629606256-4900","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/ca6c5b91-d340-4c0b-a924-f0fb65656457/black-metallic-gold.png","2017","2017Black / Metallic Gold"
"1629606256-4914","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/owbibjbr7qohylpoanlh/black-white-metallic-gold.png","2018","2018Black / White — Metallic Gold"
"1629606256-4873","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/ynqwmiqd7nw1cqogoojk/black-varsity-blue-white.png","2001","2001Black / Varsity Blue — White"
"1629606256-4948","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/uhakpm0dwmifcbllimny/court-purple-black-university-gold.png","2019","2019Court Purple / Black — University Gold"
"1629606256-4939","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/wyext8gax2jrb9jc8seh/neutral-grey-black-hyper-crimson.png","2019","2019Neutral Grey / Black — Hyper Crimson"
"1629606256-4910","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/dazmge3dftqtagzkrkyk/white-black-rust-pink.png","2017","2017White / Black  — Rust Pink"
"1629606256-4885","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/yp5qrdipftfztlexxrwy/dark-powder-blue-white.png","2015","2015Dark Powder Blue / White"
"1629606256-4888","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/nbznokxuwmfpohgv8mnr/white-midnight-navy-low.png","2016","2016White / Midnight Navy"
"1629606256-4890","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/zsgfzybt0ibexc68rggf/white-midnight-navy.png","2016","2016White / Midnight Navy"
"1629606256-4928","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/imrlahgdso7kw7w9yi2d/vintage-coral-sail.png","2018","2018Vintage Coral / Sail"
"1629606256-4899","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/504ec82a-c4fe-4778-b011-a2b955a97094/black-black-metallic-silver-white.png","2017","2017Black / Black — Metallic Silver — White"
"1629606256-4893","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/cfd1kvogqi4wwqjvbzvz/ko-navy-obsidian-white-metallic-red-bronze.png","2016","2016Navy / Obsidian — White — Metallic Red Bronze"
"1629606256-4982","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/252e8a83-0649-4b8e-ab98-4f135843ec21/bordeaux-armory-blue-sunset-tint-rush-red-concord.png","2018","2018Bordeaux / Armory Blue — Sunset Tint — Rush Red — Concord"
"1629606256-4858","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/prwlwuig2pntt27pguon/white-black-red.png","1985","1985White / Black — Red"
"1629606256-4972","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/79822138-d0d4-4a0d-aab0-352a44c9d648/mint-foam-white-metallic-gold.png","2018","2018Mint Foam / White — Metallic Gold"
"1629606256-4986","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/af8c55ac-8dd9-4495-9e01-6581b6f489b3/medium-grey-cool-grey-court-purple.png","2020","2020Medium Grey / Cool Grey — Court Purple"
"1629606256-4957","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/1e2a7756-3bf8-4a00-abed-6892efbc02a9/pale-vanilla-cinnamon-psychic-blue.png","2019","2019Pale Vanilla / Cinnamon — Psychic Blue"
"1629606256-4889","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/h2iwz84wjzakjiwe22rb/light-crimson-midnight-navy-university-blue-white.png","2016","2016Light Crimson / Midnight Navy — University Blue — White"
"1629606256-4875","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/wq8ulxbzknaqmeiwneal/midnight-navy-metallic-gold-sail.png","2014","2014Midnight Navy / Metallic Gold — Sail"
"1629606256-4952","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/53bd283c-05c5-4150-8430-5bafc37e698e/black-pale-vanilla-starfish.png","2019","2019Black / Pale Vanilla — Starfish"
"1629606256-4944","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/fyodjoqqishtg9f2pykh/black-crimson-tint-white.png","2019","2019Black / Crimson Tint — White"
"1629606256-4861","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/jvo8jkywywh7jp8ty8ym/air-jordan-i-og-black-royal-blue-royal.png","1985","1985Black / Royal Blue"
"1629606256-4918","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/oqh9pvpuoqyp8gnvb8gg/chrome-white-black.png","2018","2018Chrome / White — Black"
"1629606256-4955","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/49a00585-eda1-477b-840a-bda0d9b5d1c9/muslin-varsity-red-royal.png","2019","2019Muslin / Varsity Red — Royal"
"1629606256-4911","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/rffwprigjaqpjqhx7sfp/white-black-igloo.png","2017","2017White / Black —  Igloo"
"1629606256-4906","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/sck3alzqc1m1gp41jwcc/cyber-cyber.png","2017","2017Cyber / Cyber"
"1629606256-4917","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/kzist9tmjvi19epcnp3f/game-royal-black-summit-white.png","2018","2018Game Royal / Black — Summit White"
"1629606256-4905","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/tzpcedrkeduiyeyr7oj4/elemental-gold-baroque-brown-gum-yellow.png","2017","2017Elemental Gold / Baroque Brown — Gum Yellow"
"1629606256-4915","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/fn0utvsfiuhle8jc3quq/gym-red-black-summit-white.png","2018","2018Gym Red / Black — Summit White"
"1629606256-4898","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/1e076a03-4a0c-4ac6-9e7c-8ff6eb1a0d65/black-white-black.png","2017","2017Black / White — Black"
"1629606256-4974","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/27db7e5e-27e7-40b4-b645-66c6e1094874/orchid-mist-white-metallic-gold.png","2018","2018Orchid Mist / White — Metallic Gold"
"1629606256-4931","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/f32f4f3b-b885-4b05-acd3-05d94b982172/sail-black-varsity-maize.png","2018","2018Sail / Black — Varsity Maize"
"1629606256-4956","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/5be8813e-9ff5-4123-bac4-8cd86a58fdf6/black-black-varsity-red.png","2019","2019Black / Black — Varsity Red"
"1629606256-4971","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/e6ea5593-1ffd-4326-b1f4-8cb0d07b24ea/ice-peach-white-metallic-gold.png","2018","2018Ice Peach / White — Metallic Gold"
"1629606256-4980","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/4f4ad728-2aca-4ada-b0a1-fd8a81f4764c/silt-red-white-metallic-gold.png","2018","2018Silt Red / White — Metallic Gold"
"1629606256-4930","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/nk37m95f9rwu3yxsvxa7/pine-green-black-sail.png","2018","2018Pine Green / Black — Sail"
"1629606256-4934","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/lphx0hv7jtqkdpsanbsc/golden-harvest-black-sail.png","2018","2018Golden Harvest / Black — Sail"
"1629606256-4973","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/b60bbda5-a8d8-4826-a8ff-e83a47841de3/sun-blush-white-metallic-gold.png","2018","2018Sun Blush / White — Metallic Gold"
"1629606256-4884","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/a053233c-10f2-4f07-901a-a115749b1f72/varsity-red-black-white.png","2015","2015Varsity Red / Black — White"
"1629606256-4862","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/cv3oocb6voftivilkvi3/air-jordan-i-og-white-dark-powder-blue-unc.png","1985","1985White / Dark Powder Blue"
"1629606256-4965","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/70716548-2360-4108-9ba7-3f611a4158c2/court-purple-white-black.png","2020","2020Court Purple / White — Black"
"1629606256-4984","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/bfe4b6f8-528d-4811-b8db-0e22bdc498ec/black-black-metallic-gold-white.png","2019","2019Black / Black — Metallic Gold — White"
"1629606256-4987","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/de9d5023-fe73-4567-a258-0031f88bff05/black-dark-powder-blue-gym-red.png","2020","2020Black / Dark Powder Blue — Gym Red"
"1629606256-4897","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/rkuxnveexptzevbe0iyb/storm-blue-white-storm-blue.png","2016","2016Storm Blue / White — Storm Blue"
"1629606256-4879","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/21f07224-1dd0-4f20-9868-4e22211a7e9a/black-varsity-red-sail.png","2015","2015Black / Varsity Red — Sail"
"1629606256-4967","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/e7d0b6a1-ec6e-4ec4-ba52-81521913d3c6/white-black-light-smoke-grey.png","2020","2020White / Black — Light Smoke Grey"
"1629606256-4942","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/wqbkoc0bbvgkq7apbni9/black-gym-red-muslin.png","2019","2019Black / Gym Red — Muslin"
"1629606256-4979","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/6eb8eba8-f3ce-421b-bd92-eda30a3d9981/hydrogen-blue-white-metallic-gold.png","2018","2018Hydrogen Blue / White — Metallic Gold"
"1629606256-4919","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/rdzcn1ik8cnmdhii9qnb/black-grey.png","2018","2018Black / Grey"
"1629606256-4913","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/and8xi1fhukjtbbycnsi/black-metallic-gold-summit-white.png","2018","2018Black / Metallic Gold — Summit White"
"1629606256-4958","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/e124e32c-47b6-44e4-92f5-34527c57f1c4/white-black-celestial-teal.png","2019","2019White / Black — Celestial Teal"
"1629606256-4922","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/jk1rvfcv9gsrtjo2kmme/summit-white-track-red-black.png","2018","2018Summit White / Track Red — Black"
"1629606256-4891","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/w1rrbkknd2maozlzwhb1/air-jordan-i-2016-retro-black-white-vachetta-tan-black-engineered-perf.png","2016","2016Black / White — Vachetta Tan — Black"
"1629606256-4874","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/qegmtdqvedsxlqorqgze/black-black-sport-blue-ko.png","2014","2014Black / Black — Sport Blue"
"1629606256-4933","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/vm4ju8gjsrctoissv4f5/black-black-white-challenge-red.png","2018","2018Black / Black — White — Challenge Red"
"1629606256-4878","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/cofdspp0pwz1b1rya1nk/black-sport-blue-white.png","2014","2014Black / Sport Blue — White"
"1629606256-4975","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/dd4b094a-a572-4c54-a415-687438589e74/light-aqua-white-metallic-gold.png","2018","2018Light Aqua / White — Metallic Gold"
"1629606256-4926","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/nloiry46tgkztjyqqxlm/guava-ice-sail.png","2018","2018Guava Ice / Sail"
"1629606256-4954","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/b7856e12-c8ef-45aa-b68e-b418e46eaa2e/white-university-blue-varsity-red.png","2019","2019White / University Blue — Varsity Red"
"1629606256-4923","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/vbzuqgras5phxfcxqj4x/summit-white-clay-green-black.png","2018","2018Summit White / Clay Green — Black"
"1629606256-4937","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/eb7djby1lj8zjqci3pb9/black-varsity-red-sail.png","2018","2018Black / Varsity Red —  Sail"
"1629606256-4881","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/7dae42a1-b028-4f37-a79f-b68f60d025ac/white-varsity-red-white.png","2015","2015White / Varsity Red — White"
"1629606256-4921","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/day3idc9jrct1okhfuuw/summit-white-yellow-ochre-black.png","2018","2018Summit White / Yellow Ochre —  Black"
"1629606256-4920","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/vrz9xnsn2wile85wbeit/summit-white-blue-moon-black.png","2018","2018Summit White / Blue Moon — Black"
"1629606256-4916","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/ff1echvl3alpzcmei2ia/black-black-metallic-gold-.png","2018","2018Black / Black — Metallic Gold"
"1629606256-4887","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/bt48lpui8shqovgcyv6b/white-varsity-red-black-low.png","2016","2016White / Varsity Red — Black"
"1629606256-4981","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/985cc9a3-888c-4231-af4d-0259a1961600/black-black-starfish-sail.png","2018","2018Black / Black — Starfish — Sail"
"1629606256-4925","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/n2aeoyreh1qenuqmz3rm/hyper-royal-sail.png","2018","2018Hyper Royal / Sail"
"1629606256-4959","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/28cb17dc-be48-4e7e-9dc7-719383a6ba1d/black-gym-red-white.png","2019","2019Black / Gym Red — White"
"1629606256-4856","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/cahpqo34um8gshiiq6jx/air-jordan-i-og-white-metallic-blue-low-.png","1985","1985White / Metallic Blue Low"
"1629606256-4903","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/gdi1hcbl7vty4m1fhtna/black-shadow-grey-white.png","2017","2017Black / Shadow Grey / White"
"1629606256-4935","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/rk9nljizngyddoq4rpvs/white-black-varsity-red-wolf-grey.png","2018","2018White / Black — Varsity Red — Wolf Grey"
"1629606256-4970","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/0d5462cb-dfab-4363-bec2-94a23f24ee37/black-wolf-grey-flash-crimson-.png","2020","2020Black / Wolf Grey — Flash Crimson"
"1629606256-4964","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/f37a2908-8b99-4ba5-98c5-f367c9ec941a/white-racer-blue-white.png","2020","2020White / Racer Blue — White"
"1629606256-4938","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/rdp10www5jcaka8o8fi3/gym-red-black-white-photo-blue.png","2018","2018Gym Red / Black — White — Photo Blue"
"1629606256-4985","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/18fc960e-120f-4891-aa38-c150a73b7055/black-black-metallic-rose.png","2019","2019Black / Black — Metallic Rose"
"1629606256-4869","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/sypxqmtfi00oe43lrszd/air-jordan-i-og-ko-white-black-red-.png","1986","1986KO White / Black — Red"
"1629606256-4904","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/pm3bw85w034uexissnqk/black-black-metallic-gold.png","2017","2017Black / Black — Metallic Gold"
"1629606256-4927","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/xtdu8z0ghzlcneyvo06b/olive-canvas-sail.png","2018","2018Olive Canvas / Sail"
"1629606256-4943","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/kdpbw0nuplnmruewectw/sail-black-phantom-gym-red.png","2019","2019Sail / Black — Phantom — Gym Red"
"1629606256-4960","https://www.jordan.com/collection/air-jordan-1","https://static.nike.com/a/images/e59f65ae-3348-445a-93bb-3e0cd6862a2e/multi-color-varisty-red-black.png","2019","2019Multi-Color / Varsity Red — Black"
